시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000264,일동초등학교,2,공립,N,,2,1,91,6,2,90,6,3,93,5,5,94,4,4,100,8,6,126,31,21,594
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000265,일신초등학교,2,공립,N,,2,3,73,6,3,74,7,6,80,7,3,99,7,4,86,30,4,121,59,23,533
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000266,태봉초등학교,2,공립,N,,5,3,199,10,12,192,11,6,171,10,8,177,12,11,175,22,7,179,70,47,1093
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000411,광주광천초등학교,2,공립,N,,0,0,83,1,0,90,2,1,82,1,3,68,5,2,69,3,1,72,12,7,464
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000412,광주극락초등학교,2,공립,N,,0,2,38,0,0,29,0,5,32,0,4,37,2,1,38,0,2,38,2,14,212
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000413,광주농성초등학교,2,공립,N,,0,3,68,2,3,75,4,6,67,0,2,68,5,1,69,2,8,94,13,23,441
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000414,광주대성초등학교,2,공립,N,,6,9,131,2,7,129,4,5,116,6,9,96,6,11,113,3,15,108,27,56,693
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000415,광주방림초등학교,2,공립,N,,2,2,106,8,4,93,5,9,112,5,9,80,4,3,83,6,5,83,30,32,557
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000416,광주백운초등학교,2,공립,N,,3,5,113,1,14,96,6,7,97,3,10,75,2,4,77,6,10,100,21,50,558
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000417,광주봉주초등학교,2,공립,N,,3,7,92,5,5,72,3,7,85,3,9,71,0,6,64,3,7,85,17,41,469
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000418,광주삼육초등학교,2,사립,N,,0,0,96,0,0,102,0,0,102,0,0,102,0,0,102,5,3,102,5,3,606
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000419,광주상무초등학교,2,공립,N,,4,7,112,7,11,89,3,6,84,3,7,79,1,2,81,1,22,70,19,55,515
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000420,광주서초등학교,2,공립,N,,4,4,104,1,8,106,7,10,109,4,8,102,3,8,86,9,6,112,28,44,619
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000421,광주송원초등학교,2,사립,N,,6,2,96,12,4,104,6,7,99,3,8,86,3,2,94,0,1,90,30,24,569
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000422,광주양동초등학교,2,공립,N,,1,1,14,1,0,8,1,3,13,0,1,13,2,3,5,0,1,6,5,9,59
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000423,광주월산초등학교,2,공립,N,,1,0,38,0,2,37,1,1,41,0,0,28,0,3,30,0,2,32,2,8,206
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000424,광주제석초등학교,2,공립,N,,3,0,115,10,6,106,5,4,111,6,6,96,4,4,117,4,5,99,32,25,644
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000425,광주학강초등학교,2,공립,N,,5,1,108,5,6,118,11,8,94,11,4,89,4,10,105,9,3,99,45,32,613
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000426,광주화정초등학교,2,공립,N,,6,1,62,3,5,57,9,5,52,3,4,61,1,4,66,3,7,71,25,26,369
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000427,광주효덕초등학교,2,공립,N,,3,5,124,9,12,150,6,5,134,11,1,155,6,4,121,36,7,189,71,34,873
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000428,금구초등학교,2,공립,N,,2,4,79,2,5,92,7,7,98,2,4,98,5,2,87,2,5,114,20,27,568
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000429,금당초등학교,2,공립,N,,2,4,47,2,7,65,2,10,50,0,4,58,4,4,74,9,10,86,19,39,380
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000430,금부초등학교,2,공립,N,,1,3,79,4,5,79,0,5,80,1,4,80,2,8,63,2,12,108,10,37,489
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000431,금호초등학교,2,공립,N,,1,0,32,2,6,45,4,1,33,2,3,42,3,2,67,2,3,58,14,15,277
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000433,대촌중앙초등학교,2,공립,N,,1,0,41,1,1,34,1,1,35,0,5,30,0,4,29,0,4,29,3,15,198
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000434,동곡초등학교,2,공립,N,,0,0,7,1,0,8,1,3,11,0,0,6,7,0,12,0,0,17,9,3,61
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000435,마재초등학교,2,공립,N,,0,5,87,3,6,61,2,8,71,1,7,81,1,4,81,1,6,100,8,36,481
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000436,마지초등학교,2,공립,N,,3,5,152,3,7,111,4,6,114,3,5,103,4,6,108,8,12,130,25,41,718
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000437,무학초등학교,2,공립,N,,0,0,12,0,0,12,0,0,7,0,0,10,0,1,7,0,1,8,0,2,56
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000438,미산초등학교,2,공립,N,,0,0,103,0,2,75,2,6,105,0,0,95,0,2,109,0,7,136,2,17,623
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000439,목련초등학교,2,공립,N,,3,3,41,3,4,43,4,5,46,2,2,36,1,5,39,0,2,51,13,21,256
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000440,성진초등학교,2,공립,N,,0,0,71,0,0,68,0,0,79,0,0,69,0,0,71,0,0,71,0,0,429
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000443,본량초등학교,2,공립,N,,3,0,10,0,0,5,0,1,14,0,1,9,0,0,15,0,1,14,3,3,67
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000445,봉선초등학교,2,공립,N,,1,5,69,2,5,64,8,6,71,1,6,59,5,1,83,4,0,73,21,23,419
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000447,비아초등학교,2,공립,N,,1,4,81,3,5,58,3,4,62,4,0,48,1,4,76,8,2,71,20,19,396
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000448,산월초등학교,2,공립,N,,2,1,37,3,4,30,4,3,36,2,4,39,3,6,40,7,7,36,21,25,218
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000451,삼도초등학교,2,공립,N,,0,0,10,0,0,9,0,0,11,0,3,8,1,2,6,0,0,8,1,5,52
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000453,서광초등학교,2,공립,N,,6,3,73,10,3,69,5,6,67,9,5,64,10,10,82,7,3,74,47,30,429
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000454,송우초등학교,2,공립,N,,1,3,84,6,4,69,6,7,58,4,7,84,1,9,68,2,2,69,20,32,432
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000457,송정동초등학교,2,공립,N,,1,5,77,4,7,82,7,2,86,2,3,82,6,4,79,2,8,96,22,29,502
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000460,송정서초등학교,2,공립,N,,4,3,69,14,2,72,12,6,77,13,8,70,20,4,60,8,11,82,71,34,430
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000462,송정중앙초등학교,2,공립,N,,3,9,83,2,4,52,4,5,70,2,5,72,0,4,66,3,6,66,14,33,409
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000464,송정초등학교,2,공립,N,,4,1,131,7,13,125,2,6,115,6,5,121,8,13,120,4,6,145,31,44,757
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000465,송학초등학교,2,공립,N,,0,0,12,1,1,12,1,2,11,0,1,23,0,1,13,0,1,27,2,6,98
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000466,신가초등학교,2,공립,N,,1,4,13,1,3,12,2,2,24,1,3,14,2,8,24,1,2,30,8,22,117
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000467,신암초등학교,2,공립,N,,1,7,151,3,7,138,3,7,157,3,13,153,6,8,167,1,9,188,17,51,954
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000468,어등초등학교,2,공립,N,,4,2,71,2,9,90,1,7,82,3,5,92,2,5,73,6,8,90,18,36,498
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000469,염주초등학교,2,공립,N,,3,3,91,6,8,119,6,6,106,1,2,106,2,4,102,5,2,124,23,25,648
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000470,운남초등학교,2,공립,N,,2,7,129,4,11,144,3,7,106,7,5,131,4,10,134,2,12,139,22,52,783
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000472,운천초등학교,2,공립,N,,1,0,132,6,4,111,8,8,101,8,4,108,4,6,111,8,8,129,35,30,692
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000474,월계초등학교,2,공립,N,,5,11,111,11,20,95,6,8,116,3,15,91,9,14,115,5,19,123,39,87,651
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000475,월곡초등학교,2,공립,N,,0,0,144,0,0,132,0,0,117,0,0,115,0,0,124,0,0,142,0,0,774
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000476,유덕초등학교,2,공립,N,,1,6,88,5,10,86,5,5,103,2,3,84,1,6,89,4,6,92,18,36,542
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000477,유안초등학교,2,공립,N,,4,3,120,11,7,135,8,8,143,5,7,126,7,7,137,6,5,164,41,37,825
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000478,유촌초등학교,2,공립,N,,1,4,114,10,7,115,3,5,103,7,3,110,6,5,144,4,3,141,31,27,727
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000480,임곡초등학교,2,공립,N,,1,0,5,2,0,2,0,0,6,2,1,8,0,0,8,0,3,6,5,4,35
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000482,장산초등학교,2,공립,N,,2,5,109,8,3,80,7,7,109,3,3,80,2,5,96,7,21,104,29,44,578
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000483,정암초등학교,2,공립,N,,19,3,85,30,2,92,30,6,87,30,3,102,23,4,101,30,2,105,162,20,572
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000485,조봉초등학교,2,공립,N,,7,2,144,15,8,139,14,13,139,13,5,151,18,7,165,19,9,161,86,44,899
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000486,주월초등학교,2,공립,N,,9,4,221,12,13,244,16,10,219,18,7,205,13,2,156,19,12,193,87,48,1238
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000487,진만초등학교,2,공립,N,,2,2,71,2,7,53,1,9,50,1,7,65,0,7,54,2,9,60,8,41,353
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050000488,진월초등학교,2,공립,N,,5,4,124,4,4,95,18,9,125,10,6,120,12,2,137,46,6,144,95,31,745
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000489,치평초등학교,2,공립,N,,6,10,99,4,7,85,10,16,98,6,12,95,7,6,103,5,7,117,38,58,597
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000491,평동초등학교,2,공립,N,,1,0,10,0,2,10,0,2,10,1,3,16,0,1,14,1,1,22,3,9,82
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000492,풍암초등학교,2,공립,N,,8,4,112,5,7,133,8,9,137,2,7,128,5,9,141,8,13,141,36,49,792
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000493,풍영초등학교,2,공립,N,,4,4,131,8,10,114,6,12,109,5,11,131,4,15,124,9,11,140,36,63,749
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000498,하남중앙초등학교,2,공립,N,,3,1,53,7,5,59,6,6,59,4,4,55,7,9,60,3,2,76,30,27,362
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050000499,하남초등학교,2,공립,N,,0,6,160,12,9,173,8,13,156,6,9,164,7,6,131,7,14,134,40,57,918
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000501,화개초등학교,2,공립,N,,4,7,148,9,6,165,11,9,159,10,6,140,8,5,185,20,13,189,62,46,986
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000502,화정남초등학교,2,공립,N,,7,6,97,10,5,89,6,7,116,2,3,86,5,5,126,3,5,105,33,31,619
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050000503,효광초등학교,2,공립,N,,1,0,54,3,6,54,4,5,43,3,7,49,2,7,43,4,5,44,17,30,287
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050001107,계수초등학교,2,공립,N,,1,0,60,1,7,54,5,5,67,2,2,56,3,5,71,5,3,66,17,22,374
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001114,첨단초등학교,2,공립,N,,0,0,66,2,2,70,0,4,66,1,0,55,1,1,75,5,3,105,9,10,437
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050001115,운리초등학교,2,공립,N,,3,5,88,9,5,100,12,4,93,6,11,86,9,5,98,4,3,91,43,33,556
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001116,대반초등학교,2,공립,N,,2,5,114,4,11,106,4,4,109,4,10,95,5,7,102,6,5,122,25,42,648
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001124,어룡초등학교,2,공립,N,,4,8,164,3,8,136,5,8,131,4,10,129,6,5,142,15,5,159,37,44,861
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001125,문우초등학교,2,공립,N,,0,2,73,2,0,61,0,0,66,0,5,51,0,2,64,0,6,65,2,15,380
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001134,영천초등학교,2,공립,N,,2,3,52,1,5,62,3,8,65,3,6,69,2,4,94,1,16,88,12,42,430
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050001135,불로초등학교,2,공립,N,,8,5,116,5,6,109,14,5,121,15,4,125,14,1,144,10,6,178,66,27,793
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001144,봉산초등학교,2,공립,N,,7,4,171,9,7,172,17,6,176,11,9,183,13,9,192,9,11,218,66,46,1112
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001150,월봉초등학교,2,공립,N,,8,3,161,24,6,146,19,2,163,16,8,154,21,0,121,25,8,154,113,27,899
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001151,선창초등학교,2,공립,N,,5,5,188,7,11,201,9,17,184,6,5,190,5,7,199,6,20,195,38,65,1157
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001152,신창초등학교,2,공립,N,,1,9,219,11,11,219,9,11,238,5,14,235,10,6,270,9,6,274,45,57,1455
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050001153,만호초등학교,2,공립,N,,5,7,175,6,5,156,7,12,146,6,7,180,5,7,156,8,7,198,37,45,1011
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001154,수문초등학교,2,공립,N,,5,5,154,9,12,159,7,12,163,5,12,164,7,7,178,11,14,226,44,62,1044
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001164,본촌초등학교,2,공립,N,,21,2,223,17,12,175,35,14,205,19,11,187,22,11,186,22,14,192,136,64,1168
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001165,연제초등학교,2,공립,N,,4,8,164,8,7,151,7,13,141,6,10,131,0,5,149,4,11,144,29,54,880
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001166,양지초등학교,2,공립,N,,7,7,132,6,7,136,4,8,114,2,10,121,6,15,128,1,2,110,26,49,741
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050001167,광림초등학교,2,공립,N,,4,1,124,6,2,113,7,7,125,1,7,121,3,4,126,7,10,140,28,31,749
광주광역시교육청,광주광역시서부교육지원청,광주광역시 서구,S050001168,빛고을초등학교,2,공립,N,,1,3,151,2,9,137,5,5,155,4,9,137,3,7,138,3,13,170,18,46,888
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001169,도산초등학교,2,공립,N,,0,4,49,4,5,47,4,10,61,1,4,40,4,12,46,2,5,62,15,40,305
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001174,한울초등학교,2,공립,N,,2,0,84,3,5,110,5,11,86,4,6,85,9,5,77,4,2,92,27,29,534
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050001175,하백초등학교,2,공립,N,,0,0,153,0,0,127,0,0,143,0,0,129,0,0,121,0,22,144,0,22,817
광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,S050001194,진남초등학교,2,공립,N,,0,10,140,3,9,96,3,18,135,4,14,127,3,12,110,3,25,143,16,88,751
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001229,산정초등학교,2,공립,N,,7,7,266,7,21,239,8,14,267,8,12,221,9,14,200,3,11,214,42,79,1407
광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,S050001231,고실초등학교,2,공립,N,,3,1,233,13,20,210,10,8,245,12,18,229,9,12,259,8,12,229,55,71,1405
