school_name,student_1,student_2,student_3,student_4,student_5,student_6,teacher
창기초등학교,9,3,5,6,3,1,7
태안초등학교,49,56,73,71,63,58,24
화동초등학교,48,55,40,41,44,25,18
갈산초등학교,11,11,11,13,13,12,7
결성초등학교,5,5,3,0,3,3,7
광천초등학교,26,27,29,50,25,40,14
구항초등학교,5,9,8,13,9,8,8
금당초등학교,5,9,7,7,8,3,8
금마초등학교,8,11,9,12,13,15,8
대정초등학교,2,2,6,9,7,4,8
배양초등학교,9,9,6,11,13,3,8
서부초등학교,4,8,8,7,11,7,8
서해삼육초등학교,32,32,32,30,25,28,7
신당초등학교,4,4,2,6,3,4,7
용봉초등학교,16,18,14,11,15,13,8
은하초등학교,5,1,4,3,10,5,7
장곡초등학교,4,7,5,8,9,6,7
홍남초등학교,100,103,137,161,147,156,40
홍동초등학교,22,17,23,25,28,24,9
홍북초등학교,14,23,13,20,14,13,9
홍성초등학교,95,110,129,122,145,170,42
홍주초등학교,13,16,19,15,24,22,9
천안용곡초등학교,129,126,133,157,161,173,43
천안백석초등학교,142,139,133,183,177,183,48
천안오성초등학교,151,142,158,182,206,205,50
대천동대초등학교,123,155,163,180,185,180,45
온양권곡초등학교,84,52,100,96,85,115,29
천안불당초등학교,176,207,197,248,260,261,59
천안서당초등학교,132,138,150,157,153,180,47
천안두정초등학교,177,123,146,174,130,134,40
천안신대초등학교,107,79,102,123,101,125,34
천안수곡초등학교,117,102,115,119,122,114,35
소망초등학교,92,87,77,101,127,97,29
서산석림초등학교,73,78,101,89,125,114,32
서산대진초등학교,5,5,5,8,5,9,7
논산내동초등학교,171,197,182,196,207,180,53
명천초등학교,141,140,141,139,133,124,37
신도초등학교,72,53,75,66,63,66,27
온양신정초등학교,39,42,58,45,53,66,19
원당초등학교,199,163,207,216,217,246,57
백화초등학교,99,95,118,139,137,115,38
천안삼거리초등학교,70,74,83,101,95,127,29
금암초등학교,72,86,80,108,90,85,29
천안용소초등학교,136,106,140,172,171,184,44
천안청룡초등학교,119,119,117,134,153,126,37
아산북수초등학교,173,165,189,214,230,213,55
모산초등학교,183,167,179,229,224,214,57
아산남성초등학교,93,133,118,164,161,175,47
천안와촌초등학교,51,34,32,37,48,39,15
미산초등학교,5,5,4,7,12,6,8
천안쌍정초등학교,93,108,113,101,87,101,30
신흥초등학교,61,73,71,75,86,75,22
천안청당초등학교,246,220,195,171,172,142,50
온양풍기초등학교,195,203,202,220,222,211,59
서산예천초등학교,161,126,114,153,128,146,36
연화초등학교,153,111,131,159,150,170,41
서산동문초등학교,109,152,123,143,152,154,42
충무초등학교,70,77,85,81,117,109,29
천안새샘초등학교,221,204,238,224,248,225,60
천안가온초등학교,152,189,176,206,211,210,55
천안차암초등학교,331,300,227,250,207,144,76
내포초등학교,194,204,193,242,235,207,57
아산용연초등학교,105,115,103,136,95,121,34
탕정미래초등학교,132,148,116,172,142,165,44
천안불무초등학교,351,373,345,359,304,252,86
천안한들초등학교,129,127,101,142,109,132,42
아산초등학교,169,153,149,204,172,151,50
